rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,checkout,late,rented_again
567942,364520,mobile,ended,27.0,,,Late under 30 min,come later,Parking
568019,383736,mobile,ended,-32.0,,,Early,come earlier,Parking
568064,335276,connect,ended,121.0,573893.0,180.0,Late 120-180 min,come later,rented again
568296,415653,mobile,ended,,,,Early,come earlier,Parking
568376,257577,mobile,ended,,,,Early,come earlier,Parking
568446,272724,mobile,ended,24.0,,,Late under 30 min,come later,Parking
568577,415533,mobile,ended,93.0,,,Late 60-120 min,come later,Parking
568633,355272,mobile,ended,-150.0,,,Early,come earlier,Parking
568641,290843,mobile,ended,240.0,,,Late more than 180 min,come later,Parking
568643,391120,mobile,ended,114.0,,,Late 60-120 min,come later,Parking
568774,404346,mobile,ended,-32.0,,,Early,come earlier,Parking
569197,387498,mobile,ended,48.0,,,Late 30-60 min,come later,Parking
569322,316783,mobile,ended,,,,Early,come earlier,Parking
569362,404953,mobile,ended,142.0,568070.0,90.0,Late 120-180 min,come later,rented again
569382,293523,mobile,ended,40.0,567028.0,720.0,Late 30-60 min,come later,rented again
569486,414018,mobile,ended,-20.0,,,Early,come earlier,Parking
569554,227100,mobile,ended,-15.0,,,Early,come earlier,Parking
569959,330472,connect,canceled,,,,Early,come earlier,Parking
570218,332470,mobile,canceled,,,,Early,come earlier,Parking
570301,378239,mobile,ended,-97.0,,,Early,come earlier,Parking
570319,340017,mobile,canceled,,,,Early,come earlier,Parking
570471,342192,mobile,ended,-36.0,,,Early,come earlier,Parking
570752,407838,mobile,ended,105.0,,,Late 60-120 min,come later,Parking
570918,342465,mobile,ended,42.0,,,Late 30-60 min,come later,Parking
571376,391379,connect,ended,34.0,,,Late 30-60 min,come later,Parking
571483,410887,mobile,ended,-23.0,,,Early,come earlier,Parking
571502,413167,mobile,ended,-141.0,,,Early,come earlier,Parking
571552,403962,connect,canceled,,574540.0,90.0,Early,come earlier,rented again
572060,351667,mobile,ended,12.0,,,Late under 30 min,come later,Parking
572112,381029,mobile,ended,265.0,,,Late more than 180 min,come later,Parking
572413,350149,mobile,ended,79.0,574325.0,600.0,Late 60-120 min,come later,rented again
572632,179973,mobile,ended,76.0,,,Late 60-120 min,come later,Parking
572951,256678,mobile,canceled,,,,Early,come earlier,Parking
573124,195666,mobile,ended,118.0,,,Late 60-120 min,come later,Parking
573731,374298,connect,ended,117.0,,,Late 60-120 min,come later,Parking
573926,385131,connect,ended,199.0,,,Late more than 180 min,come later,Parking
574035,248159,mobile,ended,953.0,,,Late more than 180 min,come later,Parking
574296,364411,mobile,ended,485.0,,,Late more than 180 min,come later,Parking
574430,406124,connect,ended,22.0,,,Late under 30 min,come later,Parking
574480,173061,connect,ended,-374.0,,,Early,come earlier,Parking
574558,400088,mobile,ended,-53.0,,,Early,come earlier,Parking
574825,264531,mobile,ended,-1.0,,,Early,come earlier,Parking
575328,261879,mobile,ended,-39.0,,,Early,come earlier,Parking
575574,173061,connect,ended,42.0,574480.0,240.0,Late 30-60 min,come later,rented again
573932,338538,mobile,ended,48.0,,,Late 30-60 min,come later,Parking
574014,316860,mobile,ended,36.0,,,Late 30-60 min,come later,Parking
574158,414132,mobile,ended,-143.0,,,Early,come earlier,Parking
574250,343817,mobile,ended,-4.0,,,Early,come earlier,Parking
574406,351467,mobile,ended,,,,Early,come earlier,Parking
574746,391434,mobile,ended,,,,Early,come earlier,Parking
575456,342586,connect,canceled,,,,Early,come earlier,Parking
575485,405433,mobile,ended,80.0,,,Late 60-120 min,come later,Parking
557075,408566,mobile,ended,-26.0,,,Early,come earlier,Parking
557218,399033,mobile,ended,67.0,,,Late 60-120 min,come later,Parking
557236,380613,mobile,ended,10.0,,,Late under 30 min,come later,Parking
557357,324406,mobile,canceled,,,,Early,come earlier,Parking
557480,370265,mobile,ended,64.0,,,Late 60-120 min,come later,Parking
557642,223783,connect,ended,13.0,,,Late under 30 min,come later,Parking
557655,311664,connect,canceled,,557740.0,570.0,Early,come earlier,rented again
557688,251411,mobile,ended,11.0,,,Late under 30 min,come later,Parking
557708,383592,mobile,ended,-9.0,,,Early,come earlier,Parking
557754,404905,mobile,ended,7.0,,,Late under 30 min,come later,Parking
557777,407055,connect,ended,-5.0,558647.0,270.0,Early,come earlier,rented again
557779,242278,mobile,canceled,,,,Early,come earlier,Parking
557794,394904,mobile,ended,231.0,,,Late more than 180 min,come later,Parking
557821,340442,mobile,ended,51.0,,,Late 30-60 min,come later,Parking
558004,357576,connect,ended,148.0,,,Late 120-180 min,come later,Parking
558024,400184,mobile,ended,,,,Early,come earlier,Parking
558055,353781,mobile,ended,10.0,,,Late under 30 min,come later,Parking
558120,384875,mobile,ended,-8.0,,,Early,come earlier,Parking
558263,404377,mobile,ended,-830.0,,,Early,come earlier,Parking
558415,214091,mobile,ended,102.0,,,Late 60-120 min,come later,Parking
558449,302972,mobile,ended,-34.0,,,Early,come earlier,Parking
558466,338335,mobile,canceled,,,,Early,come earlier,Parking
558533,383485,mobile,ended,64.0,,,Late 60-120 min,come later,Parking
558585,352966,mobile,ended,-39.0,,,Early,come earlier,Parking
558594,413786,mobile,ended,11.0,,,Late under 30 min,come later,Parking
558660,296549,mobile,ended,-39.0,,,Early,come earlier,Parking
558917,258314,mobile,ended,203.0,,,Late more than 180 min,come later,Parking
558936,366587,mobile,ended,-174.0,,,Early,come earlier,Parking
558951,255759,mobile,ended,28.0,,,Late under 30 min,come later,Parking
558986,361156,mobile,ended,16.0,,,Late under 30 min,come later,Parking
559039,281730,mobile,ended,-48.0,,,Early,come earlier,Parking
559051,395374,mobile,ended,40.0,,,Late 30-60 min,come later,Parking
561066,230201,connect,ended,-57.0,564529.0,0.0,Early,come earlier,rented again
561072,404496,mobile,ended,-143.0,,,Early,come earlier,Parking
561095,395841,mobile,ended,-133.0,,,Early,come earlier,Parking
561116,346808,mobile,ended,255.0,,,Late more than 180 min,come later,Parking
561140,336059,mobile,ended,-135.0,,,Early,come earlier,Parking
561179,334506,mobile,ended,-32.0,,,Early,come earlier,Parking
561260,384396,connect,ended,-75.0,,,Early,come earlier,Parking
561273,398152,connect,ended,4.0,,,Late under 30 min,come later,Parking
561308,371907,mobile,canceled,,,,Early,come earlier,Parking
561330,400078,mobile,ended,,,,Early,come earlier,Parking
561346,414780,mobile,ended,,,,Early,come earlier,Parking
561376,304392,connect,ended,17.0,,,Late under 30 min,come later,Parking
561397,291235,mobile,ended,227.0,,,Late more than 180 min,come later,Parking
561418,350244,mobile,ended,193.0,,,Late more than 180 min,come later,Parking
561423,272724,mobile,ended,,,,Early,come earlier,Parking
561518,310901,mobile,ended,,,,Early,come earlier,Parking
561535,404399,mobile,ended,84.0,,,Late 60-120 min,come later,Parking
561711,373024,mobile,ended,343.0,,,Late more than 180 min,come later,Parking
561883,404424,mobile,ended,-83.0,,,Early,come earlier,Parking
562156,414230,mobile,ended,249.0,,,Late more than 180 min,come later,Parking
562278,363386,mobile,ended,-19.0,,,Early,come earlier,Parking
562344,259952,mobile,ended,37.0,,,Late 30-60 min,come later,Parking
562353,269743,mobile,canceled,,,,Early,come earlier,Parking
562583,275831,mobile,ended,258.0,,,Late more than 180 min,come later,Parking
562587,382821,connect,ended,81.0,,,Late 60-120 min,come later,Parking
562613,401460,mobile,ended,15.0,,,Late under 30 min,come later,Parking
562668,173110,mobile,ended,132.0,,,Late 120-180 min,come later,Parking
562737,377640,mobile,ended,,,,Early,come earlier,Parking
562897,358749,mobile,ended,-64.0,,,Early,come earlier,Parking
563004,275364,connect,ended,-72.0,567827.0,0.0,Early,come earlier,rented again
563017,348526,connect,ended,-6.0,,,Early,come earlier,Parking
563091,335276,connect,ended,-7.0,,,Early,come earlier,Parking
563190,260745,mobile,ended,262.0,,,Late more than 180 min,come later,Parking
563550,308073,connect,ended,-2.0,,,Early,come earlier,Parking
563564,371133,mobile,canceled,,,,Early,come earlier,Parking
563613,367632,connect,ended,11.0,,,Late under 30 min,come later,Parking
563650,385919,connect,ended,8.0,,,Late under 30 min,come later,Parking
563657,300781,mobile,ended,-492.0,,,Early,come earlier,Parking
563770,342154,connect,canceled,,,,Early,come earlier,Parking
563777,414103,mobile,ended,183.0,,,Late more than 180 min,come later,Parking
563938,346305,mobile,ended,50.0,,,Late 30-60 min,come later,Parking
563942,412139,mobile,ended,-12.0,555548.0,90.0,Early,come earlier,rented again
563947,293785,mobile,ended,46.0,,,Late 30-60 min,come later,Parking
564179,345150,mobile,ended,4.0,,,Late under 30 min,come later,Parking
564196,375625,mobile,ended,78.0,,,Late 60-120 min,come later,Parking
564205,355805,mobile,ended,41.0,564523.0,30.0,Late 30-60 min,come later,rented again
564246,314687,mobile,ended,-33.0,,,Early,come earlier,Parking
564264,332355,mobile,ended,80.0,,,Late 60-120 min,come later,Parking
564286,375892,connect,ended,56.0,,,Late 30-60 min,come later,Parking
564291,356106,connect,ended,-72.0,,,Early,come earlier,Parking
564403,294414,mobile,ended,11.0,,,Late under 30 min,come later,Parking
564594,248926,mobile,ended,-68.0,559683.0,150.0,Early,come earlier,rented again
564652,294830,mobile,ended,533.0,,,Late more than 180 min,come later,Parking
564678,406124,connect,ended,,559336.0,300.0,Early,come earlier,rented again
564946,413643,mobile,canceled,,,,Early,come earlier,Parking
565111,289287,mobile,ended,13.0,,,Late under 30 min,come later,Parking
565169,346100,mobile,canceled,,,,Early,come earlier,Parking
565231,413383,mobile,ended,-50.0,,,Early,come earlier,Parking
565242,374158,mobile,canceled,,,,Early,come earlier,Parking
565251,415178,mobile,ended,262.0,,,Late more than 180 min,come later,Parking
565337,309915,mobile,ended,231.0,,,Late more than 180 min,come later,Parking
565392,391163,mobile,ended,1370.0,,,Late more than 180 min,come later,Parking
565489,355900,connect,ended,-100.0,567036.0,600.0,Early,come earlier,rented again
565495,263232,mobile,ended,6.0,,,Late under 30 min,come later,Parking
565634,382793,mobile,ended,32.0,,,Late 30-60 min,come later,Parking
559127,333910,mobile,canceled,,,,Early,come earlier,Parking
559500,314605,mobile,ended,-7.0,,,Early,come earlier,Parking
559630,388959,mobile,canceled,,,,Early,come earlier,Parking
559695,396268,mobile,ended,53.0,,,Late 30-60 min,come later,Parking
559722,375868,mobile,ended,-15.0,,,Early,come earlier,Parking
559806,380936,mobile,ended,-162.0,,,Early,come earlier,Parking
559848,294281,mobile,canceled,,,,Early,come earlier,Parking
559893,337308,mobile,ended,11.0,,,Late under 30 min,come later,Parking
559920,305816,connect,ended,130.0,,,Late 120-180 min,come later,Parking
560091,413896,mobile,ended,527.0,,,Late more than 180 min,come later,Parking
560611,203963,mobile,ended,-62.0,,,Early,come earlier,Parking
573215,388253,mobile,ended,47.0,,,Late 30-60 min,come later,Parking
573343,340014,connect,ended,1.0,,,Late under 30 min,come later,Parking
573440,289234,connect,canceled,,,,Early,come earlier,Parking
574185,356540,mobile,ended,,573533.0,180.0,Early,come earlier,rented again
574241,164976,mobile,ended,-90.0,,,Early,come earlier,Parking
574313,316806,mobile,ended,-304.0,,,Early,come earlier,Parking
574639,382302,connect,ended,6.0,,,Late under 30 min,come later,Parking
574757,340699,mobile,ended,129.0,570928.0,0.0,Late 120-180 min,come later,rented again
575049,382444,mobile,canceled,,568419.0,330.0,Early,come earlier,rented again
575140,376124,mobile,ended,,,,Early,come earlier,Parking
575946,243595,connect,canceled,,,,Early,come earlier,Parking
552324,370719,mobile,ended,51.0,,,Late 30-60 min,come later,Parking
552421,388859,mobile,ended,-12.0,,,Early,come earlier,Parking
552569,389994,mobile,ended,135.0,,,Late 120-180 min,come later,Parking
552726,387008,mobile,ended,64.0,,,Late 60-120 min,come later,Parking
552733,409360,mobile,ended,,,,Early,come earlier,Parking
552770,410876,mobile,ended,31.0,,,Late 30-60 min,come later,Parking
552890,399692,mobile,ended,150.0,,,Late 120-180 min,come later,Parking
552968,386221,connect,canceled,,,,Early,come earlier,Parking
552972,195467,mobile,canceled,,,,Early,come earlier,Parking
553029,395016,mobile,ended,61.0,,,Late 60-120 min,come later,Parking
553095,362836,mobile,ended,-4.0,,,Early,come earlier,Parking
553168,364276,connect,ended,4.0,,,Late under 30 min,come later,Parking
553274,371897,mobile,ended,173.0,,,Late 120-180 min,come later,Parking
553301,409363,mobile,ended,-42.0,,,Early,come earlier,Parking
553311,390736,mobile,ended,3253.0,,,Late more than 180 min,come later,Parking
553344,312078,connect,ended,142.0,,,Late 120-180 min,come later,Parking
553444,273577,mobile,canceled,,,,Early,come earlier,Parking
553490,398942,connect,ended,13.0,,,Late under 30 min,come later,Parking
553535,405923,mobile,canceled,,,,Early,come earlier,Parking
553743,396009,connect,ended,-94.0,,,Early,come earlier,Parking
553824,390073,connect,ended,-37.0,,,Early,come earlier,Parking
553858,346672,mobile,ended,56.0,,,Late 30-60 min,come later,Parking
553935,212560,mobile,ended,-21.0,,,Early,come earlier,Parking
553947,409480,mobile,ended,-150.0,,,Early,come earlier,Parking
553975,337266,connect,ended,13.0,,,Late under 30 min,come later,Parking
554095,401976,mobile,ended,601.0,,,Late more than 180 min,come later,Parking
554128,353560,mobile,ended,60.0,,,Late 60-120 min,come later,Parking
554369,389143,mobile,ended,560.0,,,Late more than 180 min,come later,Parking
554395,393373,mobile,ended,-1441.0,546634.0,0.0,Early,come earlier,rented again
554417,193097,mobile,ended,52.0,,,Late 30-60 min,come later,Parking
554524,276641,mobile,ended,-26.0,,,Early,come earlier,Parking
554546,408267,mobile,canceled,,,,Early,come earlier,Parking
554661,411239,mobile,ended,87.0,,,Late 60-120 min,come later,Parking
554688,353459,connect,canceled,,,,Early,come earlier,Parking
554804,351261,mobile,ended,15.0,,,Late under 30 min,come later,Parking
554835,371572,connect,ended,-11.0,,,Early,come earlier,Parking
555005,410270,mobile,ended,-105.0,,,Early,come earlier,Parking
555006,405253,mobile,ended,43.0,,,Late 30-60 min,come later,Parking
555057,412754,mobile,canceled,,,,Early,come earlier,Parking
555118,359367,mobile,ended,4.0,,,Late under 30 min,come later,Parking
555155,385378,mobile,ended,9.0,,,Late under 30 min,come later,Parking
555167,413558,mobile,ended,,557703.0,0.0,Early,come earlier,rented again
555171,173653,mobile,ended,8.0,,,Late under 30 min,come later,Parking
555192,242223,mobile,ended,-247.0,,,Early,come earlier,Parking
555214,357746,mobile,ended,6.0,,,Late under 30 min,come later,Parking
555221,357541,mobile,ended,43.0,,,Late 30-60 min,come later,Parking
555264,336741,mobile,canceled,,,,Early,come earlier,Parking
555338,406610,mobile,canceled,,,,Early,come earlier,Parking
555390,248889,connect,ended,-22.0,,,Early,come earlier,Parking
555414,385073,mobile,ended,119.0,,,Late 60-120 min,come later,Parking
555464,310918,connect,ended,-114.0,,,Early,come earlier,Parking
555521,408920,mobile,ended,34.0,,,Late 30-60 min,come later,Parking
555660,396946,mobile,canceled,,,,Early,come earlier,Parking
555719,382712,mobile,ended,1486.0,,,Late more than 180 min,come later,Parking
555789,376684,mobile,canceled,,,,Early,come earlier,Parking
555916,178845,mobile,ended,9.0,550592.0,300.0,Late under 30 min,come later,rented again
555931,336798,mobile,canceled,,,,Early,come earlier,Parking
555936,382364,mobile,ended,5.0,,,Late under 30 min,come later,Parking
556007,295358,mobile,ended,-16.0,,,Early,come earlier,Parking
556027,409411,mobile,ended,70.0,,,Late 60-120 min,come later,Parking
556029,299063,connect,ended,-14.0,548540.0,120.0,Early,come earlier,rented again
556194,401131,mobile,ended,-73.0,,,Early,come earlier,Parking
556226,404273,mobile,ended,3.0,,,Late under 30 min,come later,Parking
556261,407033,mobile,ended,-883.0,,,Early,come earlier,Parking
556272,307567,mobile,ended,81.0,,,Late 60-120 min,come later,Parking
556293,407181,mobile,ended,23.0,,,Late under 30 min,come later,Parking
556323,347208,connect,canceled,,,,Early,come earlier,Parking
556330,338940,mobile,ended,-68.0,,,Early,come earlier,Parking
556336,408112,mobile,ended,30.0,,,Late 30-60 min,come later,Parking
556398,371672,mobile,ended,-173.0,,,Early,come earlier,Parking
556455,409206,mobile,ended,129.0,,,Late 120-180 min,come later,Parking
556456,411754,connect,ended,97.0,,,Late 60-120 min,come later,Parking
556525,336531,mobile,ended,13.0,,,Late under 30 min,come later,Parking
